2021-04-07T13:00:00.000000000Z,1.18846,1.19149,1.18818,1.18823,21581
2021-04-07T17:00:00.000000000Z,1.18822,1.18869,1.18608,1.18718,8368
2021-04-07T21:00:00.000000000Z,1.18670,1.18741,1.18656,1.18666,2406
2021-04-08T01:00:00.000000000Z,1.18667,1.18740,1.18608,1.18728,5086
2021-04-08T05:00:00.000000000Z,1.18730,1.18932,1.18673,1.18814,13100
2021-04-08T09:00:00.000000000Z,1.18812,1.18950,1.18618,1.18927,16547
2021-04-08T13:00:00.000000000Z,1.18928,1.19275,1.18836,1.19216,22154
2021-04-08T17:00:00.000000000Z,1.19214,1.19232,1.19120,1.19154,6063
2021-04-08T21:00:00.000000000Z,1.19150,1.19202,1.19107,1.19192,2559
2021-04-09T01:00:00.000000000Z,1.19194,1.19202,1.19030,1.19042,5124
2021-04-09T05:00:00.000000000Z,1.19041,1.19044,1.18838,1.18858,16244
2021-04-09T09:00:00.000000000Z,1.18856,1.19004,1.18671,1.18761,17093
2021-04-09T13:00:00.000000000Z,1.18763,1.19034,1.18706,1.19002,17963
2021-04-09T17:00:00.000000000Z,1.19000,1.19106,1.18990,1.18998,5679
2021-04-11T21:00:00.000000000Z,1.18906,1.19042,1.18905,1.18976,3324
2021-04-12T01:00:00.000000000Z,1.18978,1.18988,1.18856,1.18882,7866
2021-04-12T05:00:00.000000000Z,1.18880,1.18943,1.18712,1.18839,13449
2021-04-12T09:00:00.000000000Z,1.18838,1.19184,1.18838,1.19142,15150
2021-04-12T13:00:00.000000000Z,1.19143,1.19192,1.19036,1.19159,15895
2021-04-12T17:00:00.000000000Z,1.19158,1.19174,1.18990,1.19114,5969
2021-04-12T21:00:00.000000000Z,1.19106,1.19160,1.19023,1.19042,3037
2021-04-13T01:00:00.000000000Z,1.19040,1.19046,1.18860,1.18874,7176
2021-04-13T05:00:00.000000000Z,1.18876,1.19089,1.18828,1.19011,15321
2021-04-13T09:00:00.000000000Z,1.19012,1.19346,1.18780,1.19244,27624
2021-04-13T13:00:00.000000000Z,1.19243,1.19436,1.19232,1.19380,21071
2021-04-13T17:00:00.000000000Z,1.19381,1.19560,1.19379,1.19486,8911
2021-04-13T21:00:00.000000000Z,1.19480,1.19585,1.19476,1.19544,3196
2021-04-14T01:00:00.000000000Z,1.19545,1.19642,1.19526,1.19628,7173
2021-04-14T05:00:00.000000000Z,1.19626,1.19740,1.19550,1.19668,15951
2021-04-14T09:00:00.000000000Z,1.19666,1.19696,1.19511,1.19638,14215
2021-04-14T13:00:00.000000000Z,1.19639,1.19874,1.19529,1.19851,19938
2021-04-14T17:00:00.000000000Z,1.19852,1.19856,1.19698,1.19790,7738
2021-04-14T21:00:00.000000000Z,1.19785,1.19888,1.19778,1.19864,2666
2021-04-15T01:00:00.000000000Z,1.19861,1.19900,1.19698,1.19704,7032
2021-04-15T05:00:00.000000000Z,1.19702,1.19904,1.19702,1.19810,12298
2021-04-15T09:00:00.000000000Z,1.19808,1.19934,1.19571,1.19584,17057
2021-04-15T13:00:00.000000000Z,1.19584,1.19840,1.19562,1.19710,21044
2021-04-15T17:00:00.000000000Z,1.19708,1.19774,1.19571,1.19665,8953
2021-04-15T21:00:00.000000000Z,1.19665,1.19748,1.19562,1.19571,2562
2021-04-16T01:00:00.000000000Z,1.19572,1.19642,1.19506,1.19634,7057
2021-04-16T05:00:00.000000000Z,1.19632,1.19889,1.19584,1.19781,16098
2021-04-16T09:00:00.000000000Z,1.19782,1.19950,1.19692,1.19838,16901
2021-04-16T13:00:00.000000000Z,1.19838,1.19938,1.19750,1.19806,12900
2021-04-16T17:00:00.000000000Z,1.19807,1.19836,1.19724,1.19822,3937
